time_s,rollAccelerationCommand_rps2,measuredRollRate_rps,rollAttitudeCommand_rad,measuredRollAttitude_rad
149.85,-0.1660012,-0.0936576,0.01694413,0.07443194
149.86,-0.1648955,-0.09524359,0.01566787,0.07348676
149.87,-0.1637462,-0.09681267,0.01438752,0.07252581
149.88,-0.1625409,-0.09836496,0.01310358,0.07154927
149.89,-0.1613154,-0.09989732,0.01181735,0.07055733
149.9,-0.1600443,-0.1014122,0.01052665,0.06955016
149.91,-0.158744,-0.1029051,0.009233203,0.06852798
149.92,-0.1573958,-0.1043784,0.007937289,0.06749097
149.93,-0.1560239,-0.1058304,0.006640019,0.06643934
149.94,-0.1546139,-0.1072621,0.005339832,0.06537327
149.95,-0.1531564,-0.1086732,0.004037836,0.064293
149.96,-0.1516684,-0.1100637,0.002735351,0.06319872
149.97,-0.1501474,-0.1114319,0.001430813,0.06209065
149.98,-0.1486011,-0.1127751,0.0001253379,0.060969
149.99,-0.1469893,-0.1141009,-0.001180578,0.05983401
150,-0.1453714,-0.1153989,-0.002485817,0.05868588
150.01,-0.143702,-0.116678,-0.00379194,0.05752486
150.02,-0.1419861,-0.1179343,-0.00509783,0.05635116
150.03,-0.1402388,-0.1191682,-0.006402165,0.05516503
150.04,-0.138459,-0.1203773,-0.0077065,0.0539667
150.05,-0.1366527,-0.1215604,-0.009009511,0.05275641
150.06,-0.1347989,-0.1227197,-0.01031111,0.05153441
150.07,-0.1329217,-0.1238538,-0.01160998,0.05030094
150.08,-0.1310131,-0.1249624,-0.01290766,0.04905624
150.09,-0.1290539,-0.1260473,-0.01420304,0.04780058
150.1,-0.1270719,-0.1271062,-0.0154948,0.04653421
150.11,-0.1250594,-0.1281387,-0.01678449,0.04525738
150.12,-0.1230107,-0.1291455,-0.01807098,0.04397036
150.13,-0.1209328,-0.1301226,-0.01935378,0.04267341
150.14,-0.118829,-0.1310737,-0.02063181,0.0413668
150.15,-0.1166868,-0.1319994,-0.02190655,0.0400508
150.16,-0.1145034,-0.1329001,-0.02317693,0.03872567
150.17,-0.1123012,-0.1337679,-0.02444243,0.0373917
150.18,-0.1100518,-0.1346147,-0.02570199,0.03604916
150.19,-0.1077897,-0.1354287,-0.02695728,0.03469833
150.2,-0.1054807,-0.1362165,-0.02820682,0.03333949
150.21,-0.1031588,-0.1369738,-0.02944955,0.03197293
150.22,-0.1008037,-0.137704,-0.03068693,0.03059893
150.23,-0.09842534,-0.1384032,-0.03191807,0.02921778
150.24,-0.09599367,-0.1390773,-0.03314212,0.02782977
150.25,-0.09355643,-0.1397191,-0.03435821,0.0264352
150.26,-0.091093,-0.1403307,-0.03556795,0.02503437
150.27,-0.08859427,-0.1409125,-0.03676994,0.02362756
150.28,-0.08607824,-0.1414646,-0.03796313,0.02221508
150.29,-0.08353476,-0.1419867,-0.03914909,0.02079724
150.3,-0.0809653,-0.1424787,-0.04032645,0.01937432
150.31,-0.07835904,-0.1429408,-0.04149508,0.01794665
150.32,-0.07575083,-0.143369,-0.04265364,0.01651452
150.33,-0.07310586,-0.1437693,-0.04380383,0.01507824
150.34,-0.07044191,-0.1441355,-0.04494428,0.01363813
150.35,-0.06776583,-0.1444703,-0.04607404,0.0121945
150.36,-0.06505163,-0.1447776,-0.04719457,0.01074765
150.37,-0.06232981,-0.14505,-0.04830455,0.009297906
150.38,-0.05958415,-0.1452897,-0.04940389,0.007845582
150.39,-0.05680891,-0.1455019,-0.05049147,0.006390992
150.4,-0.05400873,-0.1456837,-0.05156856,0.004934456
150.41,-0.05120735,-0.1458288,-0.0526342,0.003476292
150.42,-0.04836497,-0.1459456,-0.05368796,0.00201682
150.43,-0.04552066,-0.1460281,-0.05472896,0.0005563609
150.44,-0.04265873,-0.1460785,-0.05575839,-0.0009047639
150.45,-0.03976029,-0.1460998,-0.05677534,-0.002366232
150.46,-0.03686128,-0.1460866,-0.05777878,-0.00382772
150.47,-0.03394706,-0.1460409,-0.05876986,-0.005288904
150.48,-0.03101042,-0.1459648,-0.05974772,-0.00674946
150.49,-0.02806579,-0.1458525,-0.0607121,-0.008209064
150.5,-0.02510531,-0.1457101,-0.06166187,-0.009667389
150.51,-0.02213517,-0.1455341,-0.06259843,-0.01112411
150.52,-0.01913926,-0.1453271,-0.06352066,-0.0125789
150.53,-0.0161529,-0.1450839,-0.06442775,-0.01403144
150.54,-0.01314513,-0.1448105,-0.06532089,-0.01548139
150.55,-0.01012462,-0.1445051,-0.066199,-0.01692844
150.56,-0.007090591,-0.1441664,-0.06706199,-0.01837226
150.57,-0.004050538,-0.1437956,-0.067909,-0.01981252
150.58,-0.001008697,-0.1433906,-0.06874098,-0.0212489
150.59,0.002037331,-0.1429503,-0.06955718,-0.02268108
150.6,0.00510101,-0.1424817,-0.07035667,-0.02410873
150.61,0.008174203,-0.141981,-0.07114059,-0.02553153
150.62,0.01125333,-0.1414482,-0.07190798,-0.02694917
150.63,0.01435454,-0.1408856,-0.0726589,-0.02836131
150.64,0.01744265,-0.1402873,-0.07339233,-0.02976765
150.65,0.02055509,-0.139662,-0.07410923,-0.03116785
150.66,0.02365384,-0.1390001,-0.07480895,-0.03256162
150.67,0.02676619,-0.1383075,-0.07549129,-0.03394861
150.68,0.02988236,-0.1375845,-0.07615546,-0.03532852
150.69,0.03300652,-0.1368314,-0.07680241,-0.03670103
150.7,0.03612967,-0.1360446,-0.07743145,-0.03806583
150.71,0.03924827,-0.1352262,-0.07804184,-0.0394226
150.72,0.04237109,-0.1343775,-0.07863445,-0.04077103
150.73,0.04548239,-0.1334946,-0.07920863,-0.0421108
150.74,0.0486046,-0.1325827,-0.07976415,-0.0434416
150.75,0.05173063,-0.1316422,-0.08030053,-0.04476313
150.76,0.05483729,-0.1306668,-0.08081836,-0.04607508
150.77,0.05795354,-0.1296628,-0.08131722,-0.04737714
150.78,0.06106528,-0.1286293,-0.08179641,-0.04866901
150.79,0.06416368,-0.1275631,-0.08225671,-0.04995039
150.8,0.06728727,-0.1264745,-0.08269749,-0.05122101
150.81,0.07044562,-0.1253652,-0.08311868,-0.0524806
150.82,0.07363536,-0.124236,-0.08351981,-0.05372898
150.83,0.07688756,-0.123094,-0.08390142,-0.054966
150.84,0.08020322,-0.121939,-0.08426302,-0.05619156
150.85,0.08356111,-0.1207666,-0.08460437,-0.05740548
150.86,0.08692468,-0.1195673,-0.08492576,-0.05860756
150.87,0.09028612,-0.1183397,-0.08522683,-0.0597975
150.88,0.09363038,-0.1170799,-0.08550758,-0.060975
150.89,0.09694143,-0.1157854,-0.08576763,-0.06213969
150.9,0.100201,-0.1144519,-0.0860073,-0.06329122
150.91,0.1034114,-0.1130806,-0.08622633,-0.06442922
150.92,0.1065749,-0.1116723,-0.08642465,-0.06555334
150.93,0.1096931,-0.1102289,-0.08660205,-0.0666632
150.94,0.1127531,-0.1087474,-0.08675871,-0.06775845
150.95,0.1157714,-0.1072325,-0.08689445,-0.06883874
150.96,0.1187468,-0.1056849,-0.08700911,-0.06990372
150.97,0.1216782,-0.1041049,-0.08710283,-0.07095307
150.98,0.1245603,-0.1024918,-0.08717546,-0.07198645
150.99,0.1274049,-0.1008491,-0.08722696,-0.07300355
151,0.1301941,-0.09917322,-0.08725727,-0.07400404
151.01,0.1329462,-0.09746924,-0.08726641,-0.07498764
151.02,0.1356452,-0.09573393,-0.08725432,-0.07595403
151.03,0.1382996,-0.09396992,-0.087221,-0.07690293
151.04,0.1409062,-0.09217709,-0.08716639,-0.07783406
151.05,0.1434698,-0.09035736,-0.08709049,-0.07874714
151.06,0.145989,-0.08851119,-0.08699331,-0.07964189
151.07,0.1484653,-0.08663917,-0.08687492,-0.08051807
151.08,0.1508923,-0.08474062,-0.08673516,-0.08137541
151.09,0.1532838,-0.08281992,-0.08657413,-0.08221366
151.1,0.1556256,-0.08087353,-0.08639196,-0.08303258
151.11,0.1579261,-0.07890438,-0.08618844,-0.08383194
151.12,0.1601914,-0.07691476,-0.08596364,-0.08461151
151.13,0.1624134,-0.07490381,-0.08571768,-0.08537107
151.14,0.1646069,-0.07287467,-0.08545078,-0.08611041
151.15,0.1667547,-0.07082433,-0.08516252,-0.08682932
151.16,0.1688564,-0.06875332,-0.08485321,-0.08752761
151.17,0.1708974,-0.06665917,-0.0845229,-0.08820508
151.18,0.1729272,-0.06455342,-0.08417189,-0.08886155
151.19,0.1749109,-0.06242905,-0.08379964,-0.08949685
151.2,0.1768445,-0.06028595,-0.08340664,-0.0901108
151.21,0.1787516,-0.05812945,-0.08299312,-0.09070324
151.22,0.1806142,-0.05595628,-0.08255864,-0.091274
151.23,0.1824372,-0.05376834,-0.08210354,-0.09182294
151.24,0.1842061,-0.05156348,-0.08162795,-0.09234991
151.25,0.1859411,-0.04934552,-0.0811323,-0.09285476
151.26,0.1876369,-0.04711458,-0.08061593,-0.09333737
151.27,0.1892928,-0.0448724,-0.08007931,-0.09379761
151.28,0.1908978,-0.04261459,-0.07952305,-0.09423534
151.29,0.1924718,-0.04034769,-0.07894636,-0.09465045
151.3,0.1940009,-0.03806914,-0.07834975,-0.09504285
151.31,0.1954956,-0.03578312,-0.07773345,-0.0954124
151.32,0.1969519,-0.03348686,-0.07709797,-0.09575901
151.33,0.1983614,-0.03118032,-0.0764425,-0.0960826
151.34,0.1997207,-0.02886405,-0.07576776,-0.09638306
151.35,0.201036,-0.02653842,-0.07507419,-0.09666031
151.36,0.2023144,-0.02420634,-0.07436123,-0.09691427
151.37,0.2035372,-0.02186427,-0.07362923,-0.09714487
151.38,0.2047118,-0.01951585,-0.07287857,-0.09735204
151.39,0.2058626,-0.01716503,-0.07210988,-0.09753571
151.4,0.2069737,-0.01480978,-0.07132218,-0.09769583
151.41,0.2080259,-0.01244623,-0.07051622,-0.09783234
151.42,0.2090369,-0.01008079,-0.06969229,-0.09794519
151.43,0.2099926,-0.007707675,-0.0688511,-0.09803434
151.44,0.2109137,-0.005333649,-0.0679917,-0.09809976
151.45,0.2117865,-0.002958558,-0.06711467,-0.0981414
151.46,0.2126149,-0.0005797035,-0.06622124,-0.09815925
151.47,0.2133818,0.001804581,-0.06530993,-0.09815328
151.48,0.2141004,0.004190035,-0.0643817,-0.09812346
151.49,0.2147649,0.006575991,-0.06343693,-0.0980698
151.5,0.2153848,0.008962634,-0.06247641,-0.09799228
151.51,0.2159627,0.01134767,-0.06149908,-0.0978909
151.52,0.2164822,0.01373188,-0.06050559,-0.09776566
151.53,0.2169609,0.01611404,-0.05949721,-0.09761658
151.54,0.2173882,0.01849505,-0.05847269,-0.09744368
151.55,0.2177538,0.02087604,-0.05743271,-0.09724695
151.56,0.2180809,0.02324896,-0.05637783,-0.09702644
151.57,0.2183545,0.02562098,-0.05530893,-0.09678219
151.58,0.218572,0.02798967,-0.05422469,-0.0965142
151.59,0.218733,0.03035284,-0.05312631,-0.09622254
151.6,0.2188533,0.03271004,-0.05201473,-0.09590726
151.61,0.2189109,0.03506412,-0.05088855,-0.09556839
151.62,0.2189002,0.03741543,-0.04974888,-0.095206
151.63,0.2188397,0.03975694,-0.04859615,-0.09482016
151.64,0.2187347,0.0420915,-0.04743135,-0.09441093
151.65,0.2185648,0.04441963,-0.04625285,-0.09397839
151.66,0.2183502,0.04673834,-0.04506251,-0.09352261
151.67,0.2180682,0.04904826,-0.04385955,-0.09304368
151.68,0.2177417,0.05134748,-0.04264605,-0.09254171
151.69,0.2173535,0.05363973,-0.04142053,-0.09201677
151.7,0.2169097,0.05591835,-0.04018328,-0.09146898
151.71,0.2164095,0.05818839,-0.03893643,-0.09089844
151.72,0.2158421,0.06044922,-0.03767809,-0.09030526
151.73,0.215233,0.06269483,-0.03640967,-0.08968958
151.74,0.2145629,0.06492659,-0.03513111,-0.0890515
151.75,0.21384,0.06714571,-0.03384387,-0.08839117
151.76,0.2130664,0.0693501,-0.03254675,-0.08770872
151.77,0.2122379,0.07153732,-0.03124046,-0.08700429
151.78,0.211346,0.07371289,-0.02992648,-0.08627804
151.79,0.2103986,0.07587324,-0.02860359,-0.0855301
151.8,0.2094063,0.07801523,-0.02727251,-0.08476066
151.81,0.2083438,0.08014065,-0.02593358,-0.08396987
151.82,0.2072258,0.08225124,-0.02458871,-0.0831579
151.83,0.2060476,0.08434564,-0.02323587,-0.08232493
151.84,0.2048168,0.08641749,-0.0218762,-0.08147115
151.85,0.2035274,0.08847371,-0.02051164,-0.08059673
151.86,0.2021988,0.09050693,-0.01914014,-0.07970188
151.87,0.2008082,0.09252136,-0.01776285,-0.07878679
151.88,0.1993594,0.09451354,-0.01638052,-0.07785167
151.89,0.1978617,0.09648574,-0.01499433,-0.07689672
151.9,0.1963002,0.09843808,-0.0136026,-0.07592216
151.91,0.1947077,0.100363,-0.0122069,-0.07492822
151.92,0.1930323,0.1022688,-0.0108072,-0.07391512
151.93,0.191325,0.1041486,-0.009405481,-0.0728831
151.94,0.1895574,0.1060067,-0.007999664,-0.07183237
151.95,0.187735,0.1078386,-0.006590929,-0.07076321
151.96,0.1858668,0.1096454,-0.005180876,-0.06967584
151.97,0.1839449,0.1114278,-0.003768229,-0.06857052
151.98,0.18197,0.113184,-0.002353768,-0.06744751
151.99,0.179944,0.1149123,-0.0009382761,-0.06630706
152,0.1778657,0.1166156,0.0004774628,-0.06514946
152.01,0.1757207,0.1182951,0.001894312,-0.06397497
152.02,0.1735358,0.1199416,0.003311073,-0.06278386
152.03,0.1713146,0.12156,0.00472655,-0.06157643
152.04,0.1690421,0.1231486,0.006142835,-0.06035295
152.05,0.1667208,0.1247084,0.007557496,-0.05911371
152.06,0.1643396,0.1262389,0.008970979,-0.05785903
152.07,0.1619106,0.1277417,0.01038168,-0.05658919
152.08,0.1594317,0.129214,0.01179126,-0.05530449
152.09,0.1569024,0.1306537,0.01319813,-0.05400527
152.1,0.1543411,0.1320608,0.01460108,-0.05269181
152.11,0.1517454,0.1334338,0.01600179,-0.05136444
152.12,0.1490924,0.1347758,0.01739905,-0.0500235
152.13,0.1464084,0.1360803,0.01879168,-0.04866929
152.14,0.1436747,0.1373545,0.02017931,-0.04730216
152.15,0.1408978,0.1385957,0.02156276,-0.04592243
152.16,0.1380714,0.1398051,0.02294127,-0.04453046
152.17,0.1352025,0.1409768,0.02431444,-0.04312658
152.18,0.1322924,0.1421163,0.02568033,-0.04171113
152.19,0.129368,0.1432146,0.02704093,-0.04028447
152.2,0.1263691,0.1442827,0.02839507,-0.03884695
152.21,0.1233434,0.1453153,0.02974084,-0.03739893
152.22,0.1202818,0.1463096,0.03108058,-0.03594078
152.23,0.1171687,0.1472714,0.03241198,-0.03447284
152.24,0.1140268,0.1481919,0.03373544,-0.0329955
152.25,0.1108521,0.1490768,0.03504947,-0.03150912
152.26,0.1076448,0.1499241,0.03635558,-0.03001407
152.27,0.1043851,0.1507347,0.03765266,-0.02851073
152.28,0.1011018,0.1515071,0.03893886,-0.02699949
152.29,0.09779557,0.152239,0.04021605,-0.02548072
152.3,0.09446406,0.1529302,0.04148311,-0.02395481
152.31,0.09109114,0.1535827,0.04273934,-0.02242215
152.32,0.08768158,0.1541991,0.04398366,-0.02088312
152.33,0.08422902,0.1547807,0.04521717,-0.01933813
152.34,0.08075711,0.1553173,0.04643949,-0.01778756
152.35,0.07725498,0.1558169,0.04764854,-0.01623182
152.36,0.07372257,0.1562767,0.04884607,-0.01467131
152.37,0.07018429,0.1566917,0.05003068,-0.01310642
152.38,0.06660435,0.1570683,0.05120239,-0.01153756
152.39,0.06299533,0.1574067,0.05235985,-0.009965142
152.4,0.05938452,0.1576993,0.05350408,-0.008389567
152.41,0.05574438,0.1579531,0.05463439,-0.006811246
152.42,0.05207228,0.1581656,0.05575046,-0.005230592
152.43,0.04839814,0.158335,0.05685071,-0.003648017
152.44,0.04468846,0.1584658,0.05793701,-0.002063935
152.45,0.04094665,0.1585575,0.0590075,-0.0004787621
152.46,0.03720644,0.1586038,0.06006186,0.001107086
152.47,0.03344933,0.1586097,0.06110071,0.002693191
152.48,0.02968124,0.1585714,0.06212372,0.004279135
152.49,0.02589101,0.1584914,0.06312969,0.005864498
152.5,0.02208315,0.1583723,0.06411809,0.007448861
152.51,0.01828166,0.1582067,0.06509004,0.009031804
152.52,0.01443822,0.1580045,0.06604464,0.01061291
152.53,0.01059668,0.1577594,0.06698058,0.01219174
152.54,0.006742962,0.1574725,0.06789942,0.0137679
152.55,0.002894997,0.1571396,0.06879982,0.01534094
152.56,-0.0009683447,0.1567652,0.06968153,0.01691047
152.57,-0.004835188,0.1563501,0.07054378,0.01847604
152.58,-0.008709356,0.1558926,0.07138779,0.02003724
152.59,-0.01258381,0.1553906,0.07221208,0.02159366
152.6,-0.01647582,0.1548523,0.0730162,0.02314486
152.61,-0.02036059,0.1542695,0.07380126,0.02469044
152.62,-0.0242323,0.153641,0.0745661,0.02622997
152.63,-0.02811977,0.1529735,0.07531051,0.02776304
152.64,-0.032008,0.1522661,0.07603382,0.02928923
152.65,-0.03588234,0.1515144,0.07673687,0.03080813
152.66,-0.03975309,0.1507209,0.07741899,0.03231932
152.67,-0.04362849,0.1498873,0.07807977,0.03382239
152.68,-0.0475127,0.1490172,0.07871867,0.03531694
152.69,-0.05138439,0.1481044,0.07933637,0.03680255
152.7,-0.0552564,0.1471516,0.07993214,0.03827882
152.71,-0.05910573,0.1461557,0.08050546,0.03974535
152.72,-0.06294548,0.1451195,0.08105697,0.04120173
152.73,-0.06678481,0.1440454,0.08158614,0.04264756
152.74,-0.07062721,0.1429338,0.08209265,0.04408244
152.75,-0.07444029,0.1417793,0.08257592,0.04550599
152.76,-0.07823727,0.1405849,0.08303677,0.04691781
152.77,-0.08203162,0.1393531,0.08347459,0.04831751
152.78,-0.0858072,0.1380822,0.08388877,0.04970469
152.79,-0.0895804,0.136776,0.08427987,0.05107899
152.8,-0.09333999,0.1354325,0.08464742,0.05244001
152.81,-0.09707892,0.1340498,0.08499137,0.05378738
152.82,-0.1007969,0.1326294,0.08531132,0.05512073
152.83,-0.1044881,0.1311698,0.08560761,0.05643968
152.84,-0.1081961,0.1296824,0.08587986,0.05774388
152.85,-0.1118702,0.1281555,0.0861279,0.05903298
152.86,-0.1155325,0.1265949,0.08635183,0.06030663
152.87,-0.1192012,0.1250058,0.08655144,0.06156455
152.88,-0.1229365,0.123403,0.08672673,0.06280649
152.89,-0.1267309,0.1217857,0.08687736,0.06403232
152.9,-0.1305958,0.1201563,0.08700361,0.06524193
152.91,-0.1345184,0.1185118,0.08710525,0.06643515
152.92,-0.1384557,0.1168416,0.08718221,0.0676118
152.93,-0.1423784,0.1151391,0.08723439,0.06877156
152.94,-0.1462443,0.1133944,0.08726188,0.06991409
152.95,-0.150066,0.1116114,0.08726455,0.07103899
152.96,-0.1538186,0.1097848,0.08724241,0.07214584
152.97,-0.1575006,0.1079152,0.0871954,0.07323422
152.98,-0.161119,0.1060054,0.08712351,0.0743037
152.99,-0.164664,0.1040543,0.08702672,0.07535385
153,-0.1681288,0.1020605,0.08690518,0.07638426
153.01,-0.171518,0.1000265,0.08675864,0.07739452
153.02,-0.1748172,0.09795006,0.08658725,0.07838422
153.03,-0.1780483,0.09583686,0.08639115,0.07935298
153.04,-0.1812046,0.09368693,0.08617003,0.08030043
153.05,-0.1842825,0.09150001,0.0859242,0.08122618
153.06,-0.1872723,0.08927535,0.08565358,0.08212988
153.07,-0.1901871,0.08701618,0.08535847,0.08301117
153.08,-0.193027,0.08472393,0.08503851,0.08386968
153.09,-0.1957668,0.0823943,0.08469389,0.0847051
153.1,-0.1984251,0.0800315,0.08432512,0.08551706
153.11,-0.2010123,0.07763963,0.08393165,0.08630527
153.12,-0.2035095,0.0752152,0.08351377,0.08706939
153.13,-0.205927,0.07276256,0.08307166,0.08780912
153.14,-0.2082551,0.07027867,0.08260572,0.08852417
153.15,-0.2105056,0.06776801,0.0821154,0.08921426
153.16,-0.2126781,0.06523188,0.08160104,0.0898791
153.17,-0.2147606,0.0626691,0.08106291,0.09051844
153.18,-0.2167716,0.0600833,0.08050147,0.09113204
153.19,-0.2186965,0.05747291,0.07991608,0.09171966
153.2,-0.220529,0.05483832,0.07930733,0.09228107
153.21,-0.2223016,0.05218593,0.07867575,0.09281606
153.22,-0.2239977,0.04951425,0.07802042,0.09332442
153.23,-0.2256211,0.04682519,0.07734221,0.09380598
153.24,-0.2271559,0.04411671,0.0766413,0.09426055
153.25,-0.2286293,0.04139407,0.07591827,0.09468797
153.26,-0.2300316,0.03865671,0.07517231,0.09508808
153.27,-0.2313609,0.03590718,0.07440401,0.09546074
153.28,-0.2326097,0.03314072,0.07361441,0.09580582
153.29,-0.2337918,0.0303638,0.07280222,0.09612321
153.3,-0.2349059,0.02757697,0.0719685,0.0964128
153.31,-0.235946,0.02478028,0.07111347,0.09667448
153.32,-0.2369357,0.02197866,0.07023763,0.09690817
153.33,-0.2378528,0.01916793,0.06934047,0.0971138
153.34,-0.2386903,0.01634912,0.06842247,0.0972913
153.35,-0.2394865,0.01353019,0.06748464,0.09744061
153.36,-0.2402161,0.01070545,0.06652621,0.09756169
153.37,-0.240892,0.007880942,0.06554741,0.09765452
153.38,-0.2414848,0.005050281,0.06454931,0.09771906
153.39,-0.2420129,0.002215973,0.06353221,0.09775529
153.4,-0.2425012,-0.0006127864,0.06249526,0.09776322
153.41,-0.2429256,-0.003441274,0.06143957,0.09774284
153.42,-0.2432775,-0.006270044,0.06036545,0.09769417
153.43,-0.2435766,-0.009095638,0.0592735,0.09761722
153.44,-0.2438196,-0.01191818,0.05816311,0.09751204
153.45,-0.2439915,-0.01473595,0.05703459,0.09737865
153.46,-0.2441126,-0.01754935,0.05589011,0.09721711
153.47,-0.2441842,-0.02035491,0.05472749,0.09702746
153.48,-0.2441939,-0.02315426,0.05354799,0.09680977
153.49,-0.2441201,-0.02594955,0.05235225,0.09656413
153.5,-0.2439991,-0.02873664,0.05114162,0.09629059
153.51,-0.2438305,-0.03151247,0.04991412,0.09598925
153.52,-0.2436001,-0.03427639,0.04867109,0.09566019
153.53,-0.2433172,-0.03703051,0.04741424,0.09530354
153.54,-0.2429664,-0.03977622,0.04614187,0.09491939
153.55,-0.2425611,-0.04250857,0.04485504,0.09450786
153.56,-0.242094,-0.04522679,0.04355446,0.09406906
153.57,-0.241575,-0.04793314,0.04224122,0.09360315
153.58,-0.2409946,-0.05062473,0.04091354,0.09311024
153.59,-0.2403383,-0.05330442,0.03957362,0.09259048
153.6,-0.2396448,-0.0559646,0.03822185,0.09204403
153.61,-0.2388974,-0.05860876,0.03685751,0.09147105
153.62,-0.2380937,-0.06123393,0.03548099,0.09087168
153.63,-0.2372013,-0.06384762,0.0340938,0.09024612
153.64,-0.2362761,-0.06643784,0.03269638,0.08959453
153.65,-0.2352876,-0.06901165,0.03128798,0.08891709
153.66,-0.2342318,-0.07156642,0.029869,0.08821401
153.67,-0.233112,-0.07409964,0.02844102,0.08748547
153.68,-0.2319205,-0.07661846,0.02700486,0.08673168
153.69,-0.2306868,-0.07911085,0.02555859,0.08595285
153.7,-0.2293788,-0.0815822,0.02410421,0.08514919
153.71,-0.2280118,-0.08403303,0.02264294,0.08432093
153.72,-0.2265911,-0.08645827,0.02117323,0.08346828
153.73,-0.2250956,-0.08886364,0.01969671,0.08259149
153.74,-0.2235425,-0.09124114,0.01821342,0.0816908
153.75,-0.2219323,-0.093595,0.01672501,0.08076644
153.76,-0.220255,-0.09592513,0.01522991,0.07981868
153.77,-0.2185123,-0.09822637,0.01372937,0.07884777
153.78,-0.2167251,-0.100499,0.01222547,0.07785399
153.79,-0.2148696,-0.1027463,0.01071622,0.07683758
153.8,-0.2129516,-0.1049663,0.009202897,0.07579885
153.81,-0.2109618,-0.1071566,0.007685944,0.07473806
153.82,-0.2089216,-0.1093173,0.006167469,0.0736555
153.83,-0.2068184,-0.111449,0.004645468,0.07255147
153.84,-0.2046432,-0.1135504,0.003121226,0.07142628
153.85,-0.2024105,-0.1156224,0.001596441,0.07028022
153.86,-0.2001204,-0.1176613,6.952113e-05,0.06911361
153.87,-0.1977635,-0.1196699,-0.001457832,0.06792676
153.88,-0.195332,-0.1216467,-0.002985563,0.06672002
153.89,-0.1928614,-0.1235873,-0.004511966,0.06549368
153.9,-0.1903282,-0.125494,-0.006038631,0.0642481
153.91,-0.1877305,-0.127368,-0.007563852,0.06298362
153.92,-0.1850586,-0.1292079,-0.009087567,0.06170058
153.93,-0.1823592,-0.1310068,-0.01060808,0.06039932
153.94,-0.1795686,-0.1327772,-0.01212696,0.05908022
153.95,-0.1767207,-0.134508,-0.01364251,0.05774363
153.96,-0.1738269,-0.1362021,-0.01515345,0.05638992
153.97,-0.1708746,-0.1378581,-0.01666174,0.05501947
153.98,-0.1678713,-0.1394738,-0.01816528,0.05363265
153.99,-0.1648061,-0.1410495,-0.01966361,0.05222984
154,-0.1616869,-0.142589,-0.02115546,0.05081144
154.01,-0.1585075,-0.1440892,-0.02264276,0.04937784
154.02,-0.1552567,-0.1455498,-0.02412343,0.04792944
154.03,-0.1519632,-0.1469702,-0.02559584,0.04646664
154.04,-0.1486165,-0.1483497,-0.02706227,0.04498985
154.05,-0.1452221,-0.1496856,-0.02852107,0.04349949
154.06,-0.1417549,-0.1509821,-0.0299714,0.04199597
154.07,-0.1382445,-0.1522362,-0.03141201,0.04047972
154.08,-0.1346939,-0.1534441,-0.03284438,0.03895115
154.09,-0.1310762,-0.1546104,-0.03426689,0.03741072
154.1,-0.1274358,-0.1557295,-0.03567834,0.03585884
154.11,-0.1237373,-0.1568061,-0.03708054,0.03429597
154.12,-0.1199858,-0.1578398,-0.03847152,0.03272254
154.13,-0.1161776,-0.1588277,-0.0398512,0.031139
154.14,-0.1123323,-0.1597711,-0.04121768,0.02954582
154.15,-0.1084426,-0.160668,-0.04257308,0.02794343
154.16,-0.1045197,-0.1615156,-0.04391548,0.02633231
154.17,-0.1005567,-0.1623145,-0.04524447,0.02471291
154.18,-0.09653047,-0.1630732,-0.04655925,0.02308571
154.19,-0.09247643,-0.1637819,-0.04786046,0.02145117
154.2,-0.08837113,-0.1644437,-0.0491473,0.01980977
154.21,-0.08423827,-0.1650578,-0.05041834,0.01816198
154.22,-0.08005291,-0.1656262,-0.05167519,0.01650829
154.23,-0.07583335,-0.1661468,-0.05291574,0.01484917
154.24,-0.07155901,-0.16662,-0.05414058,0.0131851
154.25,-0.06727459,-0.1670418,-0.05534735,0.01151659
154.26,-0.06295965,-0.1674134,-0.05653856,0.009844109
154.27,-0.05858786,-0.1677392,-0.05771219,0.008168159
154.28,-0.05419913,-0.1680147,-0.05886695,0.006489232
154.29,-0.04979111,-0.1682374,-0.06000459,0.004807824
154.3,-0.04536818,-0.1684072,-0.0611235,0.003124434
154.31,-0.04090685,-0.1685279,-0.06222361,0.001439563
154.32,-0.0364194,-0.1686003,-0.06330367,-0.0002462876
154.33,-0.03192111,-0.1686185,-0.06436475,-0.001932615
154.34,-0.02737145,-0.1685924,-0.06540564,-0.003618913
154.35,-0.02280697,-0.1685148,-0.06642572,-0.005304677
154.36,-0.01821989,-0.1683875,-0.06742544,-0.006989402
154.37,-0.01361996,-0.1682081,-0.0684042,-0.008672578
154.38,-0.008997172,-0.167977,-0.06936162,-0.0103537
154.39,-0.004364461,-0.1676955,-0.07029641,-0.01203226
154.4,0.000275038,-0.1673608,-0.07120996,-0.01370775
154.41,0.004934445,-0.166977,-0.07210096,-0.01537966
154.42,0.00961455,-0.1665425,-0.07296934,-0.01704749
154.43,0.01430938,-0.1660599,-0.0738139,-0.01871072
154.44,0.01899558,-0.1655218,-0.0746359,-0.02036886
154.45,0.02369093,-0.1649319,-0.07543416,-0.02202139
154.46,0.02839983,-0.1642947,-0.07620801,-0.02366781
154.47,0.03312649,-0.1636098,-0.07695837,-0.02530763
154.48,0.03785261,-0.162873,-0.07768415,-0.02694033
